Ticker,buy_date,buy_price,sell_date,sell_price,pct_gain,days_held,buy_cause,sell_cause,buy_date_dt,sell_date_dt
REGN,2024-04-02,952.0482788085938,2024-05-03,954.3618774414062,0.00042727002813003345,31,BB_lower_cross (z=-2.34),BB_upper_cross,2024-04-02,2024-05-03
MOH,2024-04-02,380.9200134277344,2024-07-25,324.1700134277344,-0.15068174501524323,114,BB_lower_cross (z=-2.06),BB_upper_cross,2024-04-02,2024-07-25
ABNB,2024-04-02,160.11000061035156,2024-06-12,149.32000732421875,-0.06925448077470908,71,BB_lower_cross (z=-1.59),BB_upper_cross,2024-04-02,2024-06-12
SYK,2024-04-02,345.44024658203125,2024-05-28,335.4838256835937,-0.030762826154731693,56,BB_lower_cross (z=-1.64),BB_upper_cross,2024-04-02,2024-05-28
ADSK,2024-04-02,248.7100067138672,2024-05-15,220.2400054931641,-0.11623995983795887,43,BB_lower_cross (z=-1.74),BB_upper_cross,2024-04-02,2024-05-15
CCL,2024-04-02,15.479999542236328,2024-05-20,16.09000015258789,0.03732899063221562,48,BB_lower_cross (z=-1.86),BB_upper_cross,2024-04-02,2024-05-20
ELV,2024-04-02,489.9725036621094,2024-04-18,515.4614868164062,0.04991931157551632,16,BB_lower_cross (z=-1.62),BB_upper_cross,2024-04-02,2024-04-18
WMT,2024-04-02,58.35665893554688,2024-05-07,59.79683303833008,0.022631520292433205,35,BB_lower_cross (z=-2.47),BB_upper_cross,2024-04-02,2024-05-07
CMCSA,2024-04-03,39.81612777709961,2024-05-31,38.37803649902344,-0.03804414834512959,58,BB_lower_cross (z=-1.78),BB_upper_cross,2024-04-03,2024-05-31
GILD,2024-04-03,67.84319305419922,2024-05-13,64.63717651367188,-0.04915985817003676,40,BB_lower_cross (z=-2.27),BB_upper_cross,2024-04-03,2024-05-13
GPN,2024-04-03,125.45355224609376,2024-07-15,98.47398376464844,-0.2166245531609049,103,BB_lower_cross (z=-1.87),BB_upper_cross,2024-04-03,2024-07-15
BR,2024-04-03,195.6141815185547,2024-04-09,203.2238006591797,0.03682543629988899,6,BB_lower_cross (z=-1.68),BB_upper_cross,2024-04-03,2024-04-09
PG,2024-04-03,150.41732788085938,2024-04-23,156.575439453125,0.03886037342738935,20,BB_lower_cross (z=-3.47),BB_upper_cross,2024-04-03,2024-04-23
COST,2024-04-03,699.9654541015625,2024-04-26,724.4257202148438,0.03287713978174267,23,BB_lower_cross (z=-1.53),BB_upper_cross,2024-04-03,2024-04-26
MTB,2024-04-03,133.93746948242188,2024-04-22,140.32369995117188,0.04558741821445156,19,BB_lower_cross (z=-1.77),BB_upper_cross,2024-04-03,2024-04-22
RL,2024-04-03,169.804443359375,2024-05-23,166.30320739746094,-0.022576029382547103,50,BB_lower_cross (z=-1.91),BB_upper_cross,2024-04-03,2024-05-23
TPR,2024-04-03,43.798583984375,2024-05-13,40.09456253051758,-0.08639846601553114,40,BB_lower_cross (z=-2.05),BB_upper_cross,2024-04-03,2024-05-13
CHRW,2024-04-03,69.526123046875,2024-05-02,78.39973449707031,0.12537688342193776,29,BB_lower_cross (z=-1.66),BB_upper_cross,2024-04-03,2024-05-02
INTC,2024-04-03,39.91365814208984,2024-07-03,31.033138275146484,-0.2240467187293783,91,BB_lower_cross (z=-2.12),BB_upper_cross,2024-04-03,2024-07-03
PTC,2024-04-04,182.9499969482422,2024-05-15,183.8500061035156,0.002911595980494175,41,BB_lower_cross (z=-1.59),BB_upper_cross,2024-04-04,2024-05-15
WFC,2024-04-04,55.0332145690918,2024-04-18,57.03336715698242,0.03427384391638899,14,BB_lower_cross (z=-1.60),BB_upper_cross,2024-04-04,2024-04-18
LIN,2024-04-04,450.1439208984375,2024-06-13,434.34564208984375,-0.03702394166747591,70,BB_lower_cross (z=-2.16),BB_upper_cross,2024-04-04,2024-06-13
ROL,2024-04-04,43.87393951416016,2024-05-03,45.39973068237305,0.03270922172688828,29,BB_lower_cross (z=-2.36),BB_upper_cross,2024-04-04,2024-05-03
TRMB,2024-04-04,61.4900016784668,2024-07-08,56.290000915527344,-0.08639564404332378,95,BB_lower_cross (z=-2.04),BB_upper_cross,2024-04-04,2024-07-08
SHW,2024-04-04,326.4198608398437,2024-05-08,315.67315673828125,-0.03485516987283854,34,BB_lower_cross (z=-1.96),BB_upper_cross,2024-04-04,2024-05-08
NCLH,2024-04-04,18.82999992370605,2024-06-03,17.190000534057617,-0.08891901496787658,60,BB_lower_cross (z=-1.68),BB_upper_cross,2024-04-04,2024-06-03
BLK,2024-04-04,770.1126708984375,2024-05-07,759.2525024414062,-0.016071877455876127,33,BB_lower_cross (z=-2.07),BB_upper_cross,2024-04-04,2024-05-07
CRL,2024-04-04,250.66000366210935,2024-07-12,216.19000244140625,-0.13924020093998335,99,BB_lower_cross (z=-2.61),BB_upper_cross,2024-04-04,2024-07-12
CL,2024-04-04,84.55718231201172,2024-04-25,86.88673400878906,0.025496968674672438,21,BB_lower_cross (z=-2.00),BB_upper_cross,2024-04-04,2024-04-25
AME,2024-04-04,177.86700439453125,2024-06-10,171.57908630371094,-0.037279165242827594,67,BB_lower_cross (z=-1.94),BB_upper_cross,2024-04-04,2024-06-10
SJM,2024-04-04,113.20547485351562,2024-07-12,108.8497085571289,-0.0403977655452038,99,BB_lower_cross (z=-1.68),BB_upper_cross,2024-04-04,2024-07-12
ERIE,2024-04-04,388.9503479003906,2024-05-06,393.9197387695313,0.01075288521170803,32,BB_lower_cross (z=-1.69),BB_upper_cross,2024-04-04,2024-05-06
CSCO,2024-04-04,46.4281120300293,2024-04-09,48.26169204711914,0.03741597458947221,5,BB_lower_cross (z=-2.28),BB_upper_cross,2024-04-04,2024-04-09
RMD,2024-04-04,182.94288635253903,2024-04-26,215.63525390625,0.17634753954519589,22,BB_lower_cross (z=-1.81),BB_upper_cross,2024-04-04,2024-04-26
XYZ,2024-04-04,74.7300033569336,2024-07-05,65.77999877929688,-0.1215232535619003,92,BB_lower_cross (z=-2.55),BB_upper_cross,2024-04-04,2024-07-05
CHD,2024-04-04,100.67659759521484,2024-04-22,104.4729232788086,0.035634781665646154,18,BB_lower_cross (z=-2.33),BB_upper_cross,2024-04-04,2024-04-22
AON,2024-04-04,310.9146728515625,2024-06-11,290.8012084960937,-0.06656001648704868,68,BB_lower_cross (z=-1.58),BB_upper_cross,2024-04-04,2024-06-11
DECK,2024-04-04,146.30332946777344,2024-05-06,143.64166259765625,-0.020154450412785185,32,BB_lower_cross (z=-2.34),BB_upper_cross,2024-04-04,2024-05-06
GPC,2024-04-04,143.19749450683594,2024-04-18,154.1453399658203,0.07430201763231326,14,BB_lower_cross (z=-2.40),BB_upper_cross,2024-04-04,2024-04-18
HON,2024-04-04,191.00267028808597,2024-05-08,192.95118713378903,0.008183131607194083,34,BB_lower_cross (z=-1.59),BB_upper_cross,2024-04-04,2024-05-08
AMGN,2024-04-04,257.8805236816406,2024-04-29,265.8548278808594,0.028862690426063597,25,BB_lower_cross (z=-1.55),BB_upper_cross,2024-04-04,2024-04-29
EW,2024-04-04,91.1999969482422,2024-05-15,90.16000366210938,-0.013378653447565614,41,BB_lower_cross (z=-1.56),BB_upper_cross,2024-04-04,2024-05-15
MTD,2024-04-04,1284.550048828125,2024-05-09,1290.4200439453125,0.002562557445018321,35,BB_lower_cross (z=-1.76),BB_upper_cross,2024-04-04,2024-05-09
SYY,2024-04-04,73.9504623413086,2024-06-24,72.04735565185547,-0.02768146925908821,81,BB_lower_cross (z=-3.45),BB_upper_cross,2024-04-04,2024-06-24
MCHP,2024-04-04,83.5228042602539,2024-04-09,88.7611312866211,0.060594015652800426,5,BB_lower_cross (z=-1.53),BB_upper_cross,2024-04-04,2024-04-09
AMD,2024-04-04,165.8300018310547,2024-05-15,159.6699981689453,-0.039070280202207486,41,BB_lower_cross (z=-1.79),BB_upper_cross,2024-04-04,2024-05-15
ABBV,2024-04-04,159.14085388183594,2024-06-06,161.26805114746094,0.011342049091672912,63,BB_lower_cross (z=-3.68),BB_upper_cross,2024-04-04,2024-06-06
DVA,2024-04-04,132.9499969482422,2024-04-29,138.13999938964844,0.036961252797431676,25,BB_lower_cross (z=-1.92),BB_upper_cross,2024-04-04,2024-04-29
AMCR,2024-04-04,8.612929344177246,2024-05-01,9.20465850830078,0.06656715910721211,27,BB_lower_cross (z=-1.52),BB_upper_cross,2024-04-04,2024-05-01
V,2024-04-04,271.5200500488281,2024-05-08,274.68115234375,0.009620979383496042,34,BB_lower_cross (z=-1.86),BB_upper_cross,2024-04-04,2024-05-08
MMC,2024-04-04,197.00965881347656,2024-05-07,199.91452026367188,0.012717304594954015,33,BB_lower_cross (z=-2.18),BB_upper_cross,2024-04-04,2024-05-07
CARR,2024-04-04,54.84081268310547,2024-04-25,58.72925567626953,0.06876451384433002,21,BB_lower_cross (z=-2.04),BB_upper_cross,2024-04-04,2024-04-25
PM,2024-04-04,85.58432006835938,2024-04-19,89.07038116455078,0.038653088486530596,15,BB_lower_cross (z=-1.56),BB_upper_cross,2024-04-04,2024-04-19
SPG,2024-04-04,138.98489379882812,2024-05-07,138.98489379882812,-0.0019980019980019303,33,BB_lower_cross (z=-1.61),BB_upper_cross,2024-04-04,2024-05-07
IEX,2024-04-04,231.9761199951172,2024-07-12,201.6053924560547,-0.13265820428691288,99,BB_lower_cross (z=-1.84),BB_upper_cross,2024-04-04,2024-07-12
KLAC,2024-04-04,665.1962280273438,2024-04-29,705.913818359375,0.05909109441149196,25,BB_lower_cross (z=-1.96),BB_upper_cross,2024-04-04,2024-04-29
ROP,2024-04-04,533.415283203125,2024-05-17,537.9920654296875,0.00656500313207431,43,BB_lower_cross (z=-2.27),BB_upper_cross,2024-04-04,2024-05-17
CRM,2024-04-04,291.9658508300781,2024-05-15,285.4146728515625,-0.024391335647252488,41,BB_lower_cross (z=-2.39),BB_upper_cross,2024-04-04,2024-05-15
IT,2024-04-04,464.3399963378906,2024-06-20,450.4800109863281,-0.031787150428524646,77,BB_lower_cross (z=-1.68),BB_upper_cross,2024-04-04,2024-06-20
IPG,2024-04-04,30.12308692932129,2024-05-14,29.95316505432129,-0.007627649821020266,40,BB_lower_cross (z=-1.84),BB_upper_cross,2024-04-04,2024-05-14
BRO,2024-04-04,83.35112762451172,2024-05-06,83.75064086914062,0.002785556757964658,32,BB_lower_cross (z=-2.12),BB_upper_cross,2024-04-04,2024-05-06
AJG,2024-04-04,237.8387451171875,2024-05-06,240.5209808349609,0.009257004431380444,32,BB_lower_cross (z=-2.25),BB_upper_cross,2024-04-04,2024-05-06
PFE,2024-04-04,24.19124984741211,2024-05-01,24.672351837158203,0.017849701202033552,27,BB_lower_cross (z=-2.24),BB_upper_cross,2024-04-04,2024-05-01
WM,2024-04-04,203.4273223876953,2024-04-25,208.9381256103516,0.02503766146280495,21,BB_lower_cross (z=-1.72),BB_upper_cross,2024-04-04,2024-04-25
FTV,2024-04-04,62.70570755004883,2024-06-28,55.54740905761719,-0.11592696439810657,85,BB_lower_cross (z=-2.31),BB_upper_cross,2024-04-04,2024-06-28
LW,2024-04-04,78.74371337890625,2024-05-02,81.95172882080078,0.03866055578712846,28,BB_lower_cross (z=-4.00),BB_upper_cross,2024-04-04,2024-05-02
LOW,2024-04-04,231.26075744628903,2024-05-09,230.5307464599609,-0.005148352411811552,35,BB_lower_cross (z=-1.52),BB_upper_cross,2024-04-04,2024-05-09
NVDA,2024-04-04,85.87081146240234,2024-05-06,92.10334014892578,0.07043727578528247,32,BB_lower_cross (z=-1.67),BB_upper_cross,2024-04-04,2024-05-06
HPQ,2024-04-05,27.808652877807617,2024-05-08,28.1239013671875,0.009315693190710794,33,BB_lower_cross (z=-2.27),BB_upper_cross,2024-04-05,2024-05-08
NOC,2024-04-05,444.6867980957031,2024-04-25,477.5221862792969,0.07169382594186247,20,BB_lower_cross (z=-1.55),BB_upper_cross,2024-04-05,2024-04-25
TXN,2024-04-05,160.40240478515625,2024-04-24,167.4026641845703,0.04155666213876663,19,BB_lower_cross (z=-1.58),BB_upper_cross,2024-04-05,2024-04-24
CB,2024-04-08,249.02978515625,2024-05-06,247.93788146972656,-0.006373872378697132,28,BB_lower_cross (z=-1.53),BB_upper_cross,2024-04-08,2024-05-06
KO,2024-04-08,57.14251708984375,2024-04-24,59.340667724609375,0.03639300415869684,16,BB_lower_cross (z=-1.82),BB_upper_cross,2024-04-08,2024-04-24
AMT,2024-04-08,179.1497039794922,2024-05-07,174.1033172607422,-0.030110267416982306,29,BB_lower_cross (z=-1.59),BB_upper_cross,2024-04-08,2024-05-07
CF,2024-04-08,77.3683090209961,2024-05-31,77.83419036865234,0.004011571193867081,53,BB_lower_cross (z=-2.52),BB_upper_cross,2024-04-08,2024-05-31
GLW,2024-04-08,31.18762969970703,2024-04-30,32.340579986572266,0.03489632761176931,22,BB_lower_cross (z=-1.71),BB_upper_cross,2024-04-08,2024-04-30
J,2024-04-08,119.5224838256836,2024-05-03,121.14205169677734,0.011525244168876014,25,BB_lower_cross (z=-2.13),BB_upper_cross,2024-04-08,2024-05-03
AFL,2024-04-09,81.02774810791016,2024-05-10,83.86278533935547,0.032920564634559835,31,BB_lower_cross (z=-1.84),BB_upper_cross,2024-04-09,2024-05-10
CVS,2024-04-09,68.69718933105469,2024-05-31,56.35184097290039,-0.18134569362035902,52,BB_lower_cross (z=-1.55),BB_upper_cross,2024-04-09,2024-05-31
EG,2024-04-09,361.6028137207031,2024-05-06,368.9030151367188,0.01815011445063841,27,BB_lower_cross (z=-2.37),BB_upper_cross,2024-04-09,2024-05-06
L,2024-04-09,74.90280151367188,2024-05-06,77.44306182861328,0.0318483270914911,27,BB_lower_cross (z=-2.21),BB_upper_cross,2024-04-09,2024-05-06
AZO,2024-04-09,3043.6201171875,2024-06-17,2938.830078125,-0.03635862005427948,69,BB_lower_cross (z=-1.79),BB_upper_cross,2024-04-09,2024-06-17
CAH,2024-04-09,105.84938049316406,2024-06-13,98.54267120361328,-0.07088938743471096,65,BB_lower_cross (z=-1.94),BB_upper_cross,2024-04-09,2024-06-13
VMC,2024-04-09,263.1369323730469,2024-05-06,264.1176452636719,0.0017215573032460796,27,BB_lower_cross (z=-1.62),BB_upper_cross,2024-04-09,2024-05-06
WRB,2024-04-09,54.04762268066406,2024-05-22,51.69183349609375,-0.045498200461195015,43,BB_lower_cross (z=-2.34),BB_upper_cross,2024-04-09,2024-05-22
MO,2024-04-10,37.88697052001953,2024-04-25,39.57770156860352,0.04253849541551502,15,BB_lower_cross (z=-1.51),BB_upper_cross,2024-04-10,2024-04-25
ALLE,2024-04-10,126.74394989013672,2024-05-14,124.9870147705078,-0.015832388264718666,34,BB_lower_cross (z=-2.00),BB_upper_cross,2024-04-10,2024-05-14
MET,2024-04-10,69.33042907714844,2024-05-09,70.4825210571289,0.014586203713795154,29,BB_lower_cross (z=-1.81),BB_upper_cross,2024-04-10,2024-05-09
BMY,2024-04-10,47.310054779052734,2024-07-17,41.21036529541016,-0.13067048653214364,98,BB_lower_cross (z=-1.93),BB_upper_cross,2024-04-10,2024-07-17
DHI,2024-04-10,146.43759155273438,2024-05-07,149.86460876464844,0.0213578179687981,27,BB_lower_cross (z=-2.09),BB_upper_cross,2024-04-10,2024-05-07
MA,2024-04-10,465.7954711914063,2024-06-21,451.5784301757813,-0.032459086780510904,72,BB_lower_cross (z=-1.76),BB_upper_cross,2024-04-10,2024-06-21
DTE,2024-04-10,102.20462799072266,2024-05-08,109.9581527709961,0.07371318030749308,28,BB_lower_cross (z=-2.15),BB_upper_cross,2024-04-10,2024-05-08
ORCL,2024-04-10,120.14999389648438,2024-05-14,119.28157043457033,-0.009211388549221655,34,BB_lower_cross (z=-1.99),BB_upper_cross,2024-04-10,2024-05-14
ORLY,2024-04-10,72.87333679199219,2024-06-17,69.55000305175781,-0.04751113284651032,68,BB_lower_cross (z=-1.56),BB_upper_cross,2024-04-10,2024-06-17
OTIS,2024-04-10,95.33358764648438,2024-05-21,96.55353546142578,0.010773051592097627,41,BB_lower_cross (z=-1.61),BB_upper_cross,2024-04-10,2024-05-21
ECL,2024-04-10,219.44532775878903,2024-05-02,223.9991912841797,0.018712235688005396,22,BB_lower_cross (z=-2.26),BB_upper_cross,2024-04-10,2024-05-02
AXP,2024-04-10,214.6739196777344,2024-04-19,227.8808135986328,0.059399798630241474,9,BB_lower_cross (z=-1.68),BB_upper_cross,2024-04-10,2024-04-19
FE,2024-04-10,35.9115104675293,2024-04-29,36.80360412597656,0.022793805473874995,19,BB_lower_cross (z=-1.74),BB_upper_cross,2024-04-10,2024-04-29
PARA,2024-04-10,10.264982223510742,2024-05-02,13.54977798461914,0.31736277829699633,22,BB_lower_cross (z=-1.71),BB_upper_cross,2024-04-10,2024-05-02
PPG,2024-04-10,133.922607421875,2024-05-10,132.23312377929688,-0.01458816943383423,30,BB_lower_cross (z=-1.71),BB_upper_cross,2024-04-10,2024-05-10
KMX,2024-04-10,79.30000305175781,2024-05-09,71.04000091552734,-0.10595132253039075,29,BB_lower_cross (z=-1.63),BB_upper_cross,2024-04-10,2024-05-09
SWKS,2024-04-10,98.50951385498048,2024-04-29,103.38850402832033,0.04743115210779836,19,BB_lower_cross (z=-1.70),BB_upper_cross,2024-04-10,2024-04-29
MAS,2024-04-10,72.47705078125,2024-06-13,69.29964447021484,-0.045750580403104646,64,BB_lower_cross (z=-1.57),BB_upper_cross,2024-04-10,2024-06-13
ITW,2024-04-10,251.7055206298828,2024-07-12,240.1526031494141,-0.04780484286270392,93,BB_lower_cross (z=-2.02),BB_upper_cross,2024-04-10,2024-07-12
CBRE,2024-04-10,91.33000183105467,2024-05-10,90.22000122070312,-0.014127453489347408,30,BB_lower_cross (z=-2.28),BB_upper_cross,2024-04-10,2024-05-10
OMC,2024-04-10,88.11601257324219,2024-04-25,92.86943817138672,0.05183929846267099,15,BB_lower_cross (z=-1.53),BB_upper_cross,2024-04-10,2024-04-25
VICI,2024-04-10,26.24099540710449,2024-05-07,27.585248947143555,0.04912687714499864,27,BB_lower_cross (z=-1.93),BB_upper_cross,2024-04-10,2024-05-07
PFG,2024-04-10,77.70026397705078,2024-05-06,79.01964569091797,0.014948473073893132,26,BB_lower_cross (z=-1.50),BB_upper_cross,2024-04-10,2024-05-06
BEN,2024-04-10,24.400936126708984,2024-07-11,21.71219062805176,-0.11196810174518323,92,BB_lower_cross (z=-1.87),BB_upper_cross,2024-04-10,2024-07-11
LDOS,2024-04-10,124.5369110107422,2024-04-29,129.86488342285156,0.040698794232362445,19,BB_lower_cross (z=-1.83),BB_upper_cross,2024-04-10,2024-04-29
PHM,2024-04-10,108.38401794433594,2024-05-03,115.55677795410156,0.06404890193400936,23,BB_lower_cross (z=-1.72),BB_upper_cross,2024-04-10,2024-05-03
IBM,2024-04-10,178.7973175048828,2024-05-22,168.58518981933594,-0.058999549763107284,42,BB_lower_cross (z=-1.93),BB_upper_cross,2024-04-10,2024-05-22
LKQ,2024-04-10,48.71065902709961,2024-07-11,41.413047790527344,-0.15151416006700125,92,BB_lower_cross (z=-1.95),BB_upper_cross,2024-04-10,2024-07-11
BLDR,2024-04-10,187.13999938964844,2024-05-06,200.8800048828125,0.0712763005533461,26,BB_lower_cross (z=-2.45),BB_upper_cross,2024-04-10,2024-05-06
WY,2024-04-10,32.45713806152344,2024-07-16,28.913349151611328,-0.11096350616185247,97,BB_lower_cross (z=-2.09),BB_upper_cross,2024-04-10,2024-07-16
AOS,2024-04-10,83.24693298339844,2024-07-11,84.1056900024414,0.008297166725800054,92,BB_lower_cross (z=-1.69),BB_upper_cross,2024-04-10,2024-07-11
FITB,2024-04-10,33.23599624633789,2024-05-08,36.76116943359375,0.103854997205296,28,BB_lower_cross (z=-1.59),BB_upper_cross,2024-04-10,2024-05-08
LYV,2024-04-10,101.41999816894533,2024-05-20,99.43000030517578,-0.021580154235407822,40,BB_lower_cross (z=-2.02),BB_upper_cross,2024-04-10,2024-05-20
SBAC,2024-04-10,199.5602264404297,2024-05-15,197.58786010742188,-0.011861818933092794,35,BB_lower_cross (z=-3.31),BB_upper_cross,2024-04-10,2024-05-15
IRM,2024-04-10,72.95452117919922,2024-05-09,76.71355438232422,0.049424755449198665,29,BB_lower_cross (z=-3.00),BB_upper_cross,2024-04-10,2024-05-09
FAST,2024-04-10,35.57063674926758,2024-07-12,31.32550430297852,-0.1211032823741488,93,BB_lower_cross (z=-1.55),BB_upper_cross,2024-04-10,2024-07-12
DOV,2024-04-11,170.93569946289062,2024-04-25,176.6868133544922,0.03157967178570931,14,BB_lower_cross (z=-1.54),BB_upper_cross,2024-04-11,2024-04-25
TRV,2024-04-11,215.6724395751953,2024-05-16,214.5177764892578,-0.0073410864878632465,35,BB_lower_cross (z=-1.66),BB_upper_cross,2024-04-11,2024-05-16
MS,2024-04-11,82.8052749633789,2024-05-06,91.22117614746094,0.09943377514923668,25,BB_lower_cross (z=-2.11),BB_upper_cross,2024-04-11,2024-05-06
HIG,2024-04-11,95.29286193847656,2024-05-09,99.19895935058594,0.03891055025213852,28,BB_lower_cross (z=-2.15),BB_upper_cross,2024-04-11,2024-05-09
PGR,2024-04-11,198.1211395263672,2024-04-19,210.2967987060547,0.05933483818941454,8,BB_lower_cross (z=-1.62),BB_upper_cross,2024-04-11,2024-04-19
UHS,2024-04-11,167.54611206054688,2024-05-09,176.15225219726562,0.04926516935166614,28,BB_lower_cross (z=-1.73),BB_upper_cross,2024-04-11,2024-05-09
HSY,2024-04-11,182.30810546875,2024-05-02,188.44595336914065,0.031602174210686895,21,BB_lower_cross (z=-1.81),BB_upper_cross,2024-04-11,2024-05-02
COR,2024-04-11,233.0921173095703,2024-05-31,224.6313934326172,-0.03822324818480527,50,BB_lower_cross (z=-2.17),BB_upper_cross,2024-04-11,2024-05-31
GEN,2024-04-11,20.513879776000977,2024-05-10,22.9278507232666,0.11544189015288775,29,BB_lower_cross (z=-2.08),BB_upper_cross,2024-04-11,2024-05-10
LII,2024-04-11,460.1749267578125,2024-05-08,475.71331787109375,0.031700803554158385,27,BB_lower_cross (z=-1.64),BB_upper_cross,2024-04-11,2024-05-08
GWW,2024-04-11,956.5309448242188,2024-05-22,956.2448120117188,-0.0022965402942420887,41,BB_lower_cross (z=-2.77),BB_upper_cross,2024-04-11,2024-05-22
KVUE,2024-04-11,18.54863929748535,2024-05-07,19.352296829223636,0.0412424648373686,26,BB_lower_cross (z=-2.10),BB_upper_cross,2024-04-11,2024-05-07
AIG,2024-04-11,72.23143005371094,2024-05-02,76.05870819091797,0.05088245772710298,21,BB_lower_cross (z=-2.19),BB_upper_cross,2024-04-11,2024-05-02
T,2024-04-11,15.451887130737305,2024-05-20,16.487031936645508,0.06485963006835949,39,BB_lower_cross (z=-2.25),BB_upper_cross,2024-04-11,2024-05-20
MCK,2024-04-11,520.4505615234375,2024-04-26,540.2694091796875,0.03600608719182974,15,BB_lower_cross (z=-2.38),BB_upper_cross,2024-04-11,2024-04-26
AIZ,2024-04-11,170.3396759033203,2024-05-06,177.07989501953125,0.03749222310238909,25,BB_lower_cross (z=-2.05),BB_upper_cross,2024-04-11,2024-05-06
ATO,2024-04-11,110.9480972290039,2024-06-24,115.2930908203125,0.03708614990485959,74,BB_lower_cross (z=-1.59),BB_upper_cross,2024-04-11,2024-06-24
PRU,2024-04-11,105.1595687866211,2024-05-06,108.87175750732422,0.03323199944618005,25,BB_lower_cross (z=-2.01),BB_upper_cross,2024-04-11,2024-05-06
CSGP,2024-04-12,90.33999633789062,2024-07-12,75.79000091552734,-0.16273438777476423,91,BB_lower_cross (z=-2.10),BB_upper_cross,2024-04-12,2024-07-12
INVH,2024-04-12,32.5200309753418,2024-05-15,34.17863464355469,0.04890261909996152,33,BB_lower_cross (z=-1.64),BB_upper_cross,2024-04-12,2024-05-15
CPRT,2024-04-12,55.380001068115234,2024-06-18,54.86000061035156,-0.011368920845977293,67,BB_lower_cross (z=-1.85),BB_upper_cross,2024-04-12,2024-06-18
TJX,2024-04-12,92.86556243896484,2024-05-06,95.84568786621094,0.030028629323408662,24,BB_lower_cross (z=-1.87),BB_upper_cross,2024-04-12,2024-05-06
UAL,2024-04-12,41.79999923706055,2024-04-17,48.7400016784668,0.1636990417598687,5,BB_lower_cross (z=-1.60),BB_upper_cross,2024-04-12,2024-04-17
SPGI,2024-04-12,413.9263000488281,2024-05-07,424.5763549804688,0.023679941392777293,25,BB_lower_cross (z=-1.51),BB_upper_cross,2024-04-12,2024-05-07
MKTX,2024-04-12,209.461669921875,2024-05-15,213.30670166015625,0.016322053211225818,33,BB_lower_cross (z=-1.62),BB_upper_cross,2024-04-12,2024-05-15
NTAP,2024-04-12,99.3977508544922,2024-05-06,105.39228057861328,0.05819000618452752,24,BB_lower_cross (z=-1.72),BB_upper_cross,2024-04-12,2024-05-06
BR,2024-04-12,194.976806640625,2024-05-07,197.45774841308597,0.01070086659310343,25,BB_lower_cross (z=-1.53),BB_upper_cross,2024-04-12,2024-05-07
SYF,2024-04-12,39.41893768310547,2024-04-23,41.80885314941406,0.05850947361197889,11,BB_lower_cross (z=-1.87),BB_upper_cross,2024-04-12,2024-04-23
BAX,2024-04-12,39.06510925292969,2024-06-21,33.50519561767578,-0.14403792004292126,70,BB_lower_cross (z=-2.59),BB_upper_cross,2024-04-12,2024-06-21
HLT,2024-04-12,204.44525146484372,2024-05-10,207.41574096679688,0.012502478872804756,28,BB_lower_cross (z=-1.99),BB_upper_cross,2024-04-12,2024-05-10
BRK-B,2024-04-12,403.260009765625,2024-05-09,408.8200073242188,0.011762074721700433,27,BB_lower_cross (z=-2.11),BB_upper_cross,2024-04-12,2024-05-09
BDX,2024-04-12,229.7446136474609,2024-07-24,232.78358459472656,0.011203173990807613,103,BB_lower_cross (z=-1.98),BB_upper_cross,2024-04-12,2024-07-24
WEC,2024-04-12,75.48805236816406,2024-05-08,81.1661376953125,0.07307004285872076,26,BB_lower_cross (z=-1.69),BB_upper_cross,2024-04-12,2024-05-08
CPB,2024-04-12,40.34675979614258,2024-04-22,43.0263671875,0.06428374017776783,10,BB_lower_cross (z=-1.75),BB_upper_cross,2024-04-12,2024-04-22
PKG,2024-04-12,176.59141540527344,2024-06-10,178.73338317871094,0.010107275671586757,59,BB_lower_cross (z=-1.58),BB_upper_cross,2024-04-12,2024-06-10
CTVA,2024-04-12,53.0286865234375,2024-05-07,56.73754119873047,0.06780279109924892,25,BB_lower_cross (z=-2.16),BB_upper_cross,2024-04-12,2024-05-07
USB,2024-04-12,39.28463745117188,2024-05-15,39.889305114746094,0.013363207256489096,33,BB_lower_cross (z=-1.53),BB_upper_cross,2024-04-12,2024-05-15
SLB,2024-04-12,50.23520660400391,2024-06-24,46.16103363037109,-0.082937905359865,73,BB_lower_cross (z=-2.93),BB_upper_cross,2024-04-12,2024-06-24
CDW,2024-04-12,239.1510009765625,2024-06-21,232.45579528808597,-0.029937791615644915,70,BB_lower_cross (z=-2.10),BB_upper_cross,2024-04-12,2024-06-21
SRE,2024-04-12,65.98172760009766,2024-05-07,71.07275390625,0.07500595970810608,25,BB_lower_cross (z=-1.81),BB_upper_cross,2024-04-12,2024-05-07
MCHP,2024-04-12,82.92247009277344,2024-04-25,89.28399658203125,0.07456527620052378,13,BB_lower_cross (z=-1.91),BB_upper_cross,2024-04-12,2024-04-25
NXPI,2024-04-12,228.50503540039065,2024-04-30,250.5915985107422,0.09446566706077797,18,BB_lower_cross (z=-1.80),BB_upper_cross,2024-04-12,2024-04-30
PPL,2024-04-12,25.559045791625977,2024-05-01,26.873950958251957,0.04934499390937375,19,BB_lower_cross (z=-1.55),BB_upper_cross,2024-04-12,2024-05-01
ZBH,2024-04-12,123.0666961669922,2024-07-12,107.69480895996094,-0.12665540016900456,91,BB_lower_cross (z=-1.59),BB_upper_cross,2024-04-12,2024-07-12
